Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,mTORC1 Signaling,-0.30680041069870057,-1.4245303853392925,0.01,0.07136578627935207,0.44,57/189,18.71%,ENO1;SYTL2;HSPA5;SQLE;HSPD1;TOMM40;HMGCR;IGFBP5;NUFIP1;ACTR2;ATP2A2;PSME3;XBP1;CANX;PSAT1;SDF2L1;SC5D;INSIG1;RIT1;ACLY;DDX39A;DDIT3;EIF2S2;ABCF2;PDAP1;YKT6;SSR1;MLLT11;RRP9;SLC7A5;CCNF;CTH;GAPDH;GMPS;MCM4;HSPA9;PDK1;IMMT;GGA2;CCT6A;PGK1;HPRT1;TFRC;ASNS;ACACA;GLA;IDI1;PSMC4;SLC2A1;PNO1;SLC6A6;HMGCS1;LDLR;UBE2D3;SHMT2;PSMG1;SERP1
prerank,Allograft Rejection,-0.29854543316542326,-1.4618961272806517,0.01,0.07266334602988574,0.35,72/192,30.17%,IKBKB;EGFR;STAT1;CSF1;CXCL9;ETS1;CD40;LTB;ELF4;MAP3K7;TGFB2;UBE2N;HLA-G;HLA-DOA;LIF;CCR2;IL13;CD7;SOCS1;IL2RA;INHBA;ABCE1;UBE2D1;IL4;CD1D;ICOSLG;IL27RA;CCL2;HLA-A;IL12A;ICAM1;CCL7;IL11;RIPK2;CCR1;NPM1;GZMB;IL4R;ITK;IL1B;CRTAM;FAS;IFNG;SOCS5;BRCA1;IRF4;EIF5A;CD28;DYRK3;RPL3L;TLR2;IL12B;SRGN;NLRP3;HLA-DQA1;NCR1;ACVR2A;EREG;EIF3J;PRKCG;IL2RG;TNF;IFNGR2;HIF1A;PF4;MAP4K1;THY1;TIMP1;LCP2;NME1;HLA-DOB;ACHE
prerank,KRAS Signaling Dn,-0.3103207385930824,-1.4251194791230601,0.015151515151515152,0.08326008399257741,0.44,58/191,24.38%,CLDN16;PTPRJ;SLC6A3;ACTC1;DTNB;NRIP2;CACNA1F;TGFB2;HSD11B2;EDN2;TLX1;EDN1;SKIL;BARD1;INSL5;PAX3;BMPR1B;SERPINB2;HTR1D;GP2;GTF3C5;ITIH3;KCNE2;KCND1;PROP1;HTR1B;LYPD3;KCNMB1;CALCB;TFAP2B;SNN;MFSD6;RYR2;ABCB11;NOS1;CHST2;MTHFR;CPA2;IDUA;SOX10;ALOX12B;ATP6V1B1;SHOX2;EDAR;NPHS1;IFNG;SMPX;PDK2;VPREB1;TCL1A;KCNQ2;IL12B;RYR1;KMT2D;RIBC2;ENTPD7;NR4A2;ITGB1BP2
prerank,Myc Targets V2,-0.3626377324718708,-1.389753983004251,0.08196721311475409,0.0928476088159651,0.62,27/55,29.73%,WDR74;DDX18;HSPD1;PUS1;RRP9;MCM4;SLC19A1;NOP2;NOLC1;NOP16;IMP4;NIP7;PPRC1;NPM1;LAS1L;SUPV3L1;TMEM97;PLK4;DUSP2;TCOF1;TFB2M;BYSL;IPO4;HSPE1;RCL1;AIMP2;MRTO4
prerank,Spermatogenesis,-0.31533063098839714,-1.3984387824740514,0.030303030303030304,0.096506006445942,0.6,42/122,21.35%,MTOR;CDKN3;CDK1;NF2;AKAP4;GRM8;HSPA4L;LPIN1;DMC1;AGFG1;ACRV1;MAST2;NEK2;GFI1;TSN;TSSK2;PGS1;MEP1B;MAP7;CLPB;TNP1;DPEP3;KIF2C;TNP2;NOS1;IDE;SLC12A2;NEFH;CAMK4;CFTR;CST8;EZH2;OAZ3;MLF1;TEKT2;PSMG1;JAM3;DBF4;IL13RA2;THEG;TKTL1;BUB1
prerank,Pperoxisome,0.2502386186472157,1.237548279044593,0.08333333333333333,0.20951480781348458,0.77,22/96,14.61%,ACOX1;VPS4B;HRAS;EHHADH;SCP2;ALDH9A1;CTBP1;STS;ABCD3;CRAT;SEMA3C;ACAA1;DLG4;RETSAT;SOD1;ITGB1BP1;TSPO;CAT;ABCD1;PEX14;NR1I2;IDH1
prerank,Unfolded Protein Response,-0.3067003058411929,-1.2787871218613707,0.07462686567164178,0.2179900380896572,0.9,35/104,20.09%,FUS;HSPA5;GOSR2;YWHAZ;SPCS3;XBP1;PSAT1;EIF4G1;ERN1;SRPRB;SSR1;RRP9;SLC7A5;ALDH18A1;EXOSC2;HSPA9;CCL2;EIF4E;ASNS;KHSRP;SRPRA;GEMIN4;NOLC1;HYOU1;PDIA6;RPS14;ZBTB17;EIF4A3;VEGFA;NPM1;ATF4;SERP1;NFYA;NABP1;CNOT4
prerank,TGF-beta Signaling,0.29679693054427314,1.2008525011893159,0.08333333333333333,0.23013372540782748,0.85,12/51,11.50%,TRIM33;SMAD3;BMPR1A;TJP1;CDKN1C;PMEPA1;SMURF2;HIPK2;FNTA;BCAR3;PPM1A;SPTBN1
prerank,Bile Acid Metabolism,0.27527817694483064,1.2413179151387792,0.10344827586206896,0.23773516968223962,0.76,25/99,14.61%,PEX1;SCP2;ALDH9A1;OPTN;ABCA8;ABCD3;PEX16;PEX19;FADS2;HSD17B6;BCAR3;ABCA1;RXRA;CYP27A1;CYP46A1;RETSAT;CYP39A1;SOD1;DIO2;CROT;CAT;ABCD1;NR1I2;LCK;IDH1
prerank,Androgen Response,-0.2962037338297765,-1.2448106874319131,0.046875,0.26092746983458964,0.97,30/94,20.53%,HPGD;STEAP4;LMAN1;KLK2;HMGCR;SPDEF;SPCS3;UBE2J1;MAK;ALDH1A3;INSIG1;ABHD2;GNAI3;UBE2I;BMPR1B;MAP7;RPS6KA3;FKBP5;ELK4;KLK3;UAP1;NKX3-1;IDI1;XRCC5;HMGCS1;SEC24D;PGM3;TSC22D1;SRF;ELL2
prerank,Notch Signaling,0.3221384103964324,1.1337798768029324,0.2631578947368421,0.3591682419659736,0.97,10/28,12.59%,PSENEN;CCND1;SAP30;PPARD;PSEN2;APH1A;FZD7;TCF7L2;WNT5A;SKP1
prerank,Myc Targets V1,-0.2573908861859747,-1.1713635567645417,0.14492753623188406,0.36720940940102964,0.99,37/185,15.01%,EIF4G2;SNRPA1;SRSF1;DDX18;HSP90AB1;HNRNPA3;HSPD1;HNRNPA1;CTPS1;CCT2;SYNCRIP;DHX15;CANX;CDK2;PSMD8;EIF2S2;RAN;HNRNPU;NCBP2;RRP9;SERBP1;SRSF7;ABCE1;MCM4;ILF2;PGK1;HPRT1;EIF3B;U2AF1;PRPF31;EIF4E;HNRNPD;VDAC1;HNRNPC;NOLC1;PSMC4;NOP16
prerank,Apoptosis,-0.2669443005933171,-1.1783356759941026,0.1780821917808219,0.37309833442268253,0.99,50/156,21.65%,CFLAR;PSEN1;APP;CD44;TGFB2;CASP2;GSN;BCL2L10;PLAT;SC5D;CDK2;BCL2L1;IFITM3;DDIT3;GNA15;LEF1;ADD1;CASP1;GADD45A;CTH;BAX;PMAIP1;PAK1;CASP4;AVPR1A;TNFRSF12A;PTK2;BGN;CASP9;IER3;GADD45B;NEFH;GCH1;BTG3;CYLD;DAP;CD14;BIRC3;HGF;DNM1L;IL1B;CTNNB1;FAS;DCN;MCL1;BRCA1;PLCB2;IFNB1;RHOT2;ISG20
prerank,KRAS Signaling Up,-0.2621874302396187,-1.1917596795852445,0.13636363636363635,0.3746703779665983,0.98,85/194,34.38%,CFB;ETS1;HKDC1;ALDH1A3;PLAT;DNMBP;LIF;AVL9;FBXO4;IGFBP3;RETN;MMP11;PECAM1;INHBA;USP12;MAP7;CCSER2;PLEK2;PLAU;WNT7A;ENG;EPHB2;PRRX1;CXCL10;HBEGF;ABCB1;SPON1;USH1C;GFPT2;ITGBL1;MALL;F2RL1;IKZF1;TMEM158;ITGA2;ATG10;NIN;PLAUR;KIF5C;TRIB2;CLEC4A;BIRC3;PDCD1LG2;IL1B;GPRC5B;CPE;ETV1;TFPI;LAPTM5;STRN;PTGS2;FCER1G;GALNT3;ID2;ADAMDEC1;EREG;SCG5;MYCN;IL2RG;RELN;AKT2;HOXD11;NR1H4;VWA5A;MAP4K1;RGS16;NGF;CA2;TSPAN13;TNFAIP3;CSF2;GADD45G;SNAP91;PPBP;CD37;DUSP6;IL1RL2;BTC;ETV4;PRKG2;MTMR10;ST6GAL1;TSPAN7;NRP1;IRF8
prerank,G2-M Checkpoint,-0.25355191399900556,-1.1283506248867878,0.15714285714285714,0.383500992935508,1.0,73/187,29.13%,PAFAH1B1;SRSF1;NOTCH2;SQLE;INCENP;MYBL2;ILF3;CDKN3;CDK1;TNPO2;EWSR1;SYNCRIP;ATF5;SS18;SMC1A;DDX39A;HNRNPU;BARD1;PML;NEK2;SLC7A5;CCNF;CDC6;NUP98;CENPF;PURA;CENPA;AMD1;SLC7A1;KIF2C;ODF2;SFPQ;HNRNPD;NOLC1;SLC12A2;DR1;KPNA2;TMPO;HMGA1;EZH2;RASAL2;PRPF4B;RAD23B;DBF4;ORC5;BUB1;HMGB3;LIG3;DTYMK;MKI67;GSPT1;RAD54L;CDC20;MAPK14;ORC6;PBK;CUL4A;PLK4;CHEK1;CCNA2;PTTG3P;GINS2;UBE2C;CDC7;TACC3;TPX2;SMC4;KATNA1;SMARCC1;CDC25A;HIF1A;TLE3;POLE
prerank,Glycolysis,-0.242096442392526,-1.1411912577489456,0.1566265060240964,0.3951069440375037,1.0,41/185,18.72%,PRPS1;IL13RA1;ENO1;SPAG4;HSPA5;CD44;EGFR;MET;CDK1;B4GALT7;ADORA2B;SDC2;PFKP;SDC1;ALDOB;VCAN;BPNT1;FKBP4;IGFBP3;PKM;EFNA3;CTH;CENPA;ELF3;PGK1;ECD;ARTN;GPC1;DPYSL4;IER3;PPP2CB;PSMC4;CHST2;B3GAT3;IDUA;PYGB;PMM2;VEGFA;TPST1;TGFA;GAL3ST1
prerank,Xenobiotic Metabolism,0.21213170973049725,1.1050832114067886,0.16666666666666666,0.3983502319986252,0.98,40/185,15.20%,ACOX1;PAPSS2;NQO1;COMT;ALDH9A1;CD36;TMBIM6;EPHX1;HSD11B1;JUP;PPARD;SAR1B;MAN1A1;GSTM4;NMT1;DDAH2;SLC12A4;CNDP2;CYP27A1;ADH5;ANGPTL3;RETSAT;ARPP19;MAOA;FAH;IGFBP1;AKR1C3;BLVRB;CROT;SLC46A3;AOX1;CAT;GCNT2;GABARAPL1;ALDH2;TTPA;IDH1;PGD;DHPS;FBP1
prerank,Myogenesis,-0.23918590346075233,-1.129859209040566,0.18666666666666668,0.40178556040054464,1.0,55/196,21.49%,APP;MYH11;SVIL;MYL1;TPM3;PDLIM7;ACTC1;SPDEF;DTNA;COX6A2;GSN;FST;RIT1;LPIN1;BDKRB2;AEBP1;ADAM12;FABP3;ACTA1;WWTR1;IGFBP3;NCAM1;SGCA;MYOZ1;LAMA2;PTP4A3;COL1A1;SPHK1;CAMK2B;IGFBP7;TNNT3;MYLK;TPM2;HBEGF;ACTN2;CNN3;NOS1;GADD45B;MYL4;PRNP;SGCD;EPHB3;MYH3;ITGB1;DES;LDB3;OCEL1;MYL2;DMPK;TEAD4;GNAO1;MYH2;SLC6A8;MRAS;COL3A1
prerank,Interferon Gamma Response,-0.23854965232999364,-1.1133237137849987,0.2898550724637681,0.40347278979752343,1.0,71/175,36.41%,STAT1;CFB;CXCL9;CD40;PFKP;HLA-G;IFITM3;IRF5;AUTS2;ISOC1;SOCS1;VCAM1;PML;CASP1;TNFAIP6;CASP4;TOR1B;CCL2;CXCL10;HLA-A;DHX58;ITGB7;ICAM1;HLA-B;CCL7;STAT3;PLSCR1;RIPK2;GCH1;NFKB1;IL4R;PDE4B;STAT2;PTPN2;FAS;CIITA;IRF4;OASL;ISG20;PTGS2;VAMP5;HLA-DQA1;MYD88;PNP;OGFR;MX2;MTHFD2;NAMPT;C1R;TRIM25;SELP;HIF1A;UPP1;LCP2;TNFAIP3;PTPN1;IFITM2;NOD1;PIM1;IRF8;IL6;IL7;PELI1;HLA-DRB1;IRF1;TRIM26;LAP3;ARID5B;ZBP1;CDKN1A;FGL2
prerank,Wnt-beta Catenin Signaling,0.28685770890029805,1.0857391856058682,0.4117647058823529,0.40406427221172025,0.98,8/37,8.95%,CCND2;PTCH1;PPARD;PSEN2;RBPJ;SKP2;GNAI1;WNT5B
prerank,IL-2/STAT5 Signaling,-0.24282475229167047,-1.1450517184916826,0.18421052631578946,0.4111534329524367,1.0,62/176,29.98%,PHTF2;CD44;HUWE1;TNFRSF8;CSF1;SOCS2;LTB;PUS1;MAPKAPK2;XBP1;BCL2L1;LIF;IL13;IFITM3;TGM2;SOCS1;COL6A1;GATA1;IL2RA;CDC6;BCL2;MYO1E;CISH;ADAM19;SERPINC1;NOP2;SLC39A8;CXCL10;BMPR2;ABCB1;BATF;PLSCR1;GADD45B;SYT11;IL1RL1;PTRH2;PRNP;PLIN2;IL4R;SPRED2;FLT3LG;TNFRSF9;PRAF2;F2RL2;IRF4;AGER;AMACR;PHLDA1;CD83;MUC1;MAP3K8;ECM1;PNP;SLC1A5;SELP;ENO3;RGS16;P2RX4;CA2;IKZF4;CSF2;CAPN3
prerank,Coagulation,-0.2500128069170968,-1.082325893461783,0.25675675675675674,0.42359427856058385,1.0,52/134,32.33%,WDR1;CFB;HRG;MMP14;MMP8;GSN;PROC;SERPINA1;PLAT;ITGB3;C8B;THBS1;MMP11;SERPINB2;FN1;PECAM1;HMGCS2;APOA1;PLAU;SERPINC1;SH2B2;CPQ;MEP1A;CASP9;F12;PLEK;PROZ;OLR1;ITGA2;ITIH1;F2RL2;MMP1;HNF4A;SERPINE1;C8G;ARF4;CTSE;CTSV;MMP2;CPN1;C1R;C9;USP11;PF4;TIMP1;PDGFB;C8A;APOC3;THBD;DUSP6;F10;PLG
prerank,Apical Junction,-0.233946232458672,-1.0893983838036096,0.2676056338028169,0.42430203842451136,1.0,27/176,8.90%,MPZL1;ACTG2;ADAM23;EGFR;CNTN1;ICAM5;CDH6;ACTC1;NF2;VCAN;LAMC2;SRC;NECTIN1;VCL;SIRPA;DLG1;INSIG1;VAV2;ACTB;KRT31;CLDN18;ACTA1;SHROOM2;AKT3;VCAM1;MAPK13;PECAM1
prerank,Cholesterol Homeostasis,-0.2965731998410572,-1.0949945016087541,0.31343283582089554,0.4314386170524465,1.0,22/60,24.74%,SQLE;MVK;HMGCR;ATF5;SC5D;ACAT2;AVPR1A;TNFRSF12A;JAG1;IDI1;FASN;PLSCR1;HSD17B7;HMGCS1;LDLR;PLAUR;ANXA13;CTNNB1;MVD;ETHE1;TMEM97;EBP
prerank,UV Response Up,-0.23057555424233966,-1.0610855406061106,0.2903225806451613,0.4632288309405216,1.0,37/152,19.08%,RRAD;CDC5L;NTRK3;MMP14;EIF2S3;GLS;RAB27A;PPIF;CDK2;OLFM1;HNRNPU;FKBP4;PDAP1;YKT6;RXRB;HLA-F;PTPRD;GRPEL1;WIZ;FGF18;NPTXR;AMD1;TFRC;ABCB1;ASNS;ICAM1;PRKACA;MAPK8IP2;HSPA13;GAL;ONECUT1;SLC25A4;GCH1;CHRNA5;BTG3;EPCAM;SHOX2
prerank,Mitotic Spindle,0.21212450332505747,1.0450702156896425,0.25925925925925924,0.5065193155930395,0.99,39/180,15.61%,TTK;TLK1;WASL;RASA1;AURKA;KIF20B;SPTAN1;RALBP1;SMC3;KIF5B;CDC42BPA;MYH10;RANBP9;RABGAP1;ITSN1;CEP57;EPB41L2;CCDC88A;ECT2;NCK1;CKAP5;RAPGEF5;ARFGEF1;MAP3K11;RAB3GAP1;TSC1;ROCK1;SPTBN1;PKD2;KIFAP3;NUMA1;LRPPRC;SOS1;KIF1B;SYNPO;MARCKS;MARK4;STAU1;PCNT
prerank,Hypoxia,-0.22648978876096681,-1.033749491483252,0.41333333333333333,0.5184832503174138,1.0,49/187,22.18%,ENO1;SULT2B1;HSPA5;CSRP2;EGFR;CA12;ETS1;ADORA2B;SDC2;PFKP;DTNA;ALDOB;EDN2;DDIT3;PLAC8;TGM2;IGFBP3;EFNA3;BCL2;GAPDH;PDK1;PGK1;PRKCA;GPC1;BGN;NOCT;DPYSL4;IER3;LOX;PHKG1;SDC4;CHST2;SLC2A1;FOSL2;SLC6A6;CCNG2;VEGFA;PLAUR;PLIN2;HS3ST1;PPARGC1A;KIF5A;CHST3;PKLR;DCN;TKTL1;ISG20;ADM;SERPINE1
prerank,Angiogenesis,-0.3027413715408963,-1.0150481141640508,0.47368421052631576,0.542431878113097,1.0,19/35,34.44%,APP;FGFR1;VCAN;VAV2;JAG1;PTK2;OLR1;VEGFA;COL3A1;PRG2;CXCL6;PDGFA;KCNJ8;PF4;TIMP1;MSX1;THBD;NRP1;PGLYRP1
prerank,Estrogen Response Early,-0.211200115243568,-1.0000032275744632,0.44285714285714284,0.5627915887218553,1.0,43/194,17.63%,SULT2B1;OVOL2;SVIL;HR;CD44;ISG20L2;FHL2;CA12;CYP26B1;PTGES;WWC1;SLC7A2;XBP1;GREB1;PPIF;ABHD2;OLFM1;FKBP4;TGM2;ENDOD1;HES1;ABAT;SLC7A5;PDZK1;BCL2;PMAIP1;CISH;CBFA2T3;ELF3;TBC1D30;FKBP5;CXCL12;GLA;FASN;TFAP2C;SLC2A1;CELSR1;TGIF2;PEX11A;UGCG;GJA1;ALDH3B1;RAPGEFL1
prerank,p53 Pathway,0.1920011944934592,1.0139940348338359,0.4166666666666667,0.5721036997029435,1.0,36/190,13.85%,SESN1;HRAS;WWP1;HEXIM1;TOB1;CCND2;EPHX1;BLCAP;EPS8L2;PERP;INHBB;PRKAB1;TPD52L1;PPM1D;LDHB;HINT1;PLXNB2;TXNIP;EI24;CDKN2AIP;ISCU;CTSF;CDKN2A;CLCA2;CCNG1;RXRA;COQ8A;RETSAT;FBXW7;CD81;AK1;CTSD;PRMT2;ZFP36L1;S100A10;MDM2
prerank,heme Metabolism,0.20357350050353873,0.9811230180969822,0.4166666666666667,0.6536862003780719,1.0,52/189,21.31%,VEZF1;HTATIP2;FBXO9;CLCN3;TRAK2;NEK7;SIDT2;OPTN;ERMAP;DAAM1;BNIP3L;MINPP1;NFE2L1;GAPVD1;ISCA1;PRDX2;TSPAN5;ATG4A;UBAC1;UROS;DCAF10;NR3C1;TCEA1;PPP2R5B;EZH1;GYPE;SEC14L1;TFDP2;IGSF3;BLVRB;CAT;ALDH6A1;PSMD9;TNRC6B;UROD;ACSL6;YPEL5;SLC25A38;CROCCP2;CTNS;ALDH1L1;FOXO3;FTCD;EPOR;PDZK1IP1;CCND3;CPOX;RANBP10;SYNJ1;RAD23A;LAMP2;BMP2K
prerank,E2F Targets,-0.20251850459918871,-0.9498663558174137,0.6301369863013698,0.6704539288776031,1.0,73/183,35.59%,PRPS1;SRSF1;MYBL2;ILF3;CDKN3;CDK1;TIPIN;PAICS;DONSON;CTPS1;RAD1;SYNCRIP;SMC1A;DDX39A;IPO7;RAN;AK2;BARD1;RFC3;TUBB;NUDT21;POLD1;MCM4;SSRP1;TFRC;KIF2C;HNRNPD;NOLC1;KPNA2;TMPO;HMGA1;EZH2;RBBP7;CDCA8;CDCA3;RRM2;RNASEH2A;BRCA1;HMGB3;MKI67;GSPT1;CDC20;ORC6;KIF18B;PLK4;CHEK1;NAP1L1;GINS3;E2F8;MTHFD2;TACC3;SMC4;CDC25A;RANBP1;POLE;BIRC5;NME1;PRKDC;CBX5;RAD51AP1;CCNE1;POLD2;BRCA2;TP53;SPAG5;HMMR;CCNB2;ESPL1;ZW10;NCAPD2;SNRPB;SPC24;CENPE
prerank,PI3K/AKT/mTOR  Signaling,-0.21244767362439282,-0.8968938764603785,0.7213114754098361,0.7801578000083714,1.0,22/100,17.37%,EGFR;CDK1;PTPN11;ACTR2;MAP3K7;UBE2N;CDK2;RIT1;DDIT3;MAPK10;IL4;DUSP3;PDK1;RPS6KA3;MAPK1;EIF4E;ACACA;PITX2;ARHGDIA;SLC2A1;CAMK4;UBE2D3
